what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284796441890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796444609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796484015
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796489859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796507031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284796507093
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284796507093
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284796514390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796525171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796532375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796537296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796537296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796537421
error,log,,,"No command output when running: 'am start -n de.vogella.android.listactivity/de.vogella.android.listactivity.MyList -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284796547765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796819984
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284796820031
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284796821328
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284796842828
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284796854250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284796896968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284797106515
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284797106843
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284797107140
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284797126421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284797130578
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284797133046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284797133203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284797133234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284797141781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284797197812
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284797198078
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284797198312
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284797227515
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284797241046
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284797292562
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284797294468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284797412500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284797440421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284797554062
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284797667062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284797819078
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284797848281
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284797860500
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284797876609
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284797916031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284797936718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284797956296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284797989734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284797995203
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284798020234
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284798075828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284798080015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284798085000
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284798085046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284798095015
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284798209046
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284798209250
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284798215468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284798227343
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1284798227546
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284798228843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284798231062
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284798232781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284798235000
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284798258531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284798277796
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284798308828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284798380046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284798927578
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284798930046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284798932515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284798957343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284798957406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284798957406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284798963234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284798982250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284798982296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284798982296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284798993718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799014468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284799014515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284799014515
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284799023843
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284799035109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284799049609
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284799074171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799089156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799089921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799091125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799094453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799094921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799095265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799095562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799095828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799096203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799096515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284799097406
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284799112265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284799147609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284799150500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799156484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799156500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799156609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799159328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799162156
error,log,,,"No command output when running: 'am start -n de.vogella.android.listactivity/de.vogella.android.listactivity.MyList -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284799176203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799176968
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284799177140
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799179046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799824515
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1284799828031
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1284799828250
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1284799828375
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.TaskList",1284799859937
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.TaskList",1284799859968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799909390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284799939031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.customizePerspective",1284799939046
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284800040390
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284800065640
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1284800067031
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284800071703
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1284800079812
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284800093265
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284800098875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800114218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800127625
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.BreakpointView",1284800128015
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1284800144828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800162562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800258312
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1284800286296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800316781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800340203
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1284800345718
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1284800364125
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.rename",1284800430234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800432671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800461734
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284800461796
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1284800524687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800528890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800537875
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284800551281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800642484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800748968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1284800749000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1284800749000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800776953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800790531
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.ExpressionView",1284800796890
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.ExpressionView",1284800796953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1284800796953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800836921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800907265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800915203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800944328
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284800944375
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284800955656
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.ExpressionView",1284800993625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284800995437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284801001750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284801032453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284801032515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284801032562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284801037906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1284801037921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284801046625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284801056734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284816088875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284816107671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284816117843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284816124593
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1284816138187
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1284816138984
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1284816142171
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1284816177000
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1284816207375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284816211187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284816217859
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284816217906
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284816218328
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1284816218828
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1284816221515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284816225656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284816297281
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1284816297468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284816429921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284817752156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284817753296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284817754718
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284817755187
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.200.I20090508-2000,"org.eclipse.team.cvs.ssh2",1284817755875
stopped,bundle,org.eclipse.team.cvs.ssh,3.2.100.I20090508-2000,"org.eclipse.team.cvs.ssh",1284817755921
stopped,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1284817755921
stopped,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1284817755921
stopped,bundle,org.eclipse.jsch.ui,1.1.200.r35x_20100210-1114,"org.eclipse.jsch.ui",1284817756140
stopped,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1284817756140
stopped,bundle,org.eclipse.help.webapp,3.4.1.v20091009_35x,"org.eclipse.help.webapp",1284817756203
stopped,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.100.v20090520-1800,"org.eclipse.equinox.jsp.jasper.registry",1284817756234
stopped,bundle,org.eclipse.equinox.jsp.jasper,1.0.200.v20090520-1800,"org.eclipse.equinox.jsp.jasper",1284817756265
stopped,bundle,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.adt",1284817756265
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1284817756296
stopped,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1284817756312
stopped,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1284817756375
stopped,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1284817756437
stopped,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1284817756562
stopped,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1284817756625
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1284817756656
stopped,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1284817756671
stopped,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1284817756671
stopped,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1284817756687
stopped,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1284817756687
stopped,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1284817756687
stopped,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1284817756687
stopped,bundle,org.eclipse.equinox.p2.director.app,1.0.101.R35x_v20091106,"org.eclipse.equinox.p2.director.app",1284817756703
stopped,bundle,org.eclipse.equinox.p2.console,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.console",1284817756718
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1284817756750
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1284817756750
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1284817756781
stopped,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1284817756781
