what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013040328
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285013040406
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.xml.XmlEditor",1285013041734
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.xml.XmlEditor",1285013041937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013052812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013081953
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285013081984
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1285013082656
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1285013082812
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285013113171
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1285013116390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013126140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013141562
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285013141984
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285013202640
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.xml.XmlEditor",1285013219968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285013292531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1285013297750
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1285013297875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013299000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013299015
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013299109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013408078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013416390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013419671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013422906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013487734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013491187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013491187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013491312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013523734
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285013528421
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1285013533062
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1285013538687
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1285013541281
closed,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1285013541281
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285013598765
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1285013599968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013605937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013607156
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.closeProject",1285013610421
closed,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1285013610921
closed,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.xml.XmlEditor",1285013610984
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285013611062
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285013611250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013617843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013621859
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.openProject",1285013621953
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285013635890
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285013636062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013667781
error,log,,,"No command output when running: 'am start -n fr.amsuc.android.menu/fr.amsuc.android.menu.Main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1285013674765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013753906
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1285013788265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285013789593
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1285013796468
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1285013796484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013831828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285013834453
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285013868109
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1285013871593
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1285013871859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1285013884968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285013914390
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285013916875
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285013931781
